review_priority,stable_id,image_id,image_name,instance_index,vertex_count,area_ratio,signals,likely_issue,decision_required,human_decision
P3,image-0011-instance-015,11,20260729_095501.jpg,15,4,0.00071459,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-016,11,20260729_095501.jpg,16,4,0.00072123,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-017,11,20260729_095501.jpg,17,4,0.00072809,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-018,11,20260729_095501.jpg,18,4,0.00070396,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-019,11,20260729_095501.jpg,19,4,0.00074867,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-020,11,20260729_095501.jpg,20,4,0.00062488,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-021,11,20260729_095501.jpg,21,4,0.00069540,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-022,11,20260729_095501.jpg,22,4,0.00066167,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-023,11,20260729_095501.jpg,23,4,0.00068092,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-024,11,20260729_095501.jpg,24,4,0.00069349,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P1,image-0011-instance-025,11,20260729_095501.jpg,25,4,0.00028933,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-026,11,20260729_095501.jpg,26,4,0.00029962,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-027,11,20260729_095501.jpg,27,4,0.00027781,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-028,11,20260729_095501.jpg,28,4,0.00026522,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-029,11,20260729_095501.jpg,29,4,0.00030028,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-030,11,20260729_095501.jpg,30,6,0.00028774,CONCAVE_VISIBLE_REGION_REVIEW|MULTISIDED_VISIBLE_REGION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-031,11,20260729_095501.jpg,31,4,0.00023341,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-032,11,20260729_095501.jpg,32,4,0.00027358,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-033,11,20260729_095501.jpg,33,4,0.00028902,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-034,11,20260729_095501.jpg,34,6,0.00029645,CONCAVE_VISIBLE_REGION_REVIEW|MULTISIDED_VISIBLE_REGION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-035,11,20260729_095501.jpg,35,4,0.00029830,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-036,11,20260729_095501.jpg,36,4,0.00034392,UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P1,image-0011-instance-037,11,20260729_095501.jpg,37,6,0.00039182,CONCAVE_VISIBLE_REGION_REVIEW|MULTISIDED_VISIBLE_REGION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION|VERY_SMALL_MASK_REVIEW,Maske alışılmadık derecede küçük; geçerli bir aşırı örtüşme veya yanlışlıkla çizilmiş bir parça olabilir.,Fiziksel olarak tanımlanabilir bir ön yüz bölgesi olup olmadığına karar verin. Güvenilir değilse BELİRSİZ veya GEÇERSİZ seçin.,
P3,image-0011-instance-038,11,20260729_095501.jpg,38,4,0.00065143,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-039,11,20260729_095501.jpg,39,4,0.00064398,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-040,11,20260729_095501.jpg,40,4,0.00059129,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-041,11,20260729_095501.jpg,41,4,0.00065817,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-042,11,20260729_095501.jpg,42,4,0.00069351,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-043,11,20260729_095501.jpg,43,4,0.00067244,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-044,11,20260729_095501.jpg,44,4,0.00065153,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-045,11,20260729_095501.jpg,45,4,0.00063192,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-046,11,20260729_095501.jpg,46,4,0.00069590,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-047,11,20260729_095501.jpg,47,4,0.00068392,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-048,11,20260729_095501.jpg,48,4,0.00064527,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-049,11,20260729_095501.jpg,49,4,0.00068800,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-050,11,20260729_095501.jpg,50,4,0.00064404,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-051,11,20260729_095501.jpg,51,4,0.00079212,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-052,11,20260729_095501.jpg,52,4,0.00072988,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-053,11,20260729_095501.jpg,53,4,0.00073436,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0011-instance-054,11,20260729_095501.jpg,54,4,0.00072971,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-001,12,20260729_095507.jpg,1,4,0.00128492,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P2,image-0012-instance-002,12,20260729_095507.jpg,2,4,0.00232758,FRAME_BOUNDARY_TRUNCATION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION,Şekil veya görüntü sınırında kesilme fiziksel olarak yorumlanmalı; köşe sayısı tek başına hata değildir.,"Polygonun yalnızca görünen ön yüzü izlediğini, örtücü nesnede/görüntü kenarında durduğunu ve gizli geometri uydurmadığını doğrulayın.",
P3,image-0012-instance-003,12,20260729_095507.jpg,3,4,0.00337321,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-004,12,20260729_095507.jpg,4,4,0.00448285,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-005,12,20260729_095507.jpg,5,4,0.00477687,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-006,12,20260729_095507.jpg,6,4,0.00106402,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-007,12,20260729_095507.jpg,7,4,0.00112171,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-008,12,20260729_095507.jpg,8,4,0.00119927,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-009,12,20260729_095507.jpg,9,4,0.00107864,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-010,12,20260729_095507.jpg,10,4,0.00127107,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-011,12,20260729_095507.jpg,11,4,0.00129213,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-012,12,20260729_095507.jpg,12,4,0.00124755,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-013,12,20260729_095507.jpg,13,4,0.00123373,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-014,12,20260729_095507.jpg,14,4,0.00121892,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-015,12,20260729_095507.jpg,15,4,0.00125329,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-016,12,20260729_095507.jpg,16,4,0.00128646,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-017,12,20260729_095507.jpg,17,4,0.00131128,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-018,12,20260729_095507.jpg,18,4,0.00137430,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P2,image-0012-instance-019,12,20260729_095507.jpg,19,5,0.00408056,FRAME_BOUNDARY_TRUNCATION_REVIEW|MULTISIDED_VISIBLE_REGION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION,Şekil veya görüntü sınırında kesilme fiziksel olarak yorumlanmalı; köşe sayısı tek başına hata değildir.,"Polygonun yalnızca görünen ön yüzü izlediğini, örtücü nesnede/görüntü kenarında durduğunu ve gizli geometri uydurmadığını doğrulayın.",
P3,image-0012-instance-020,12,20260729_095507.jpg,20,4,0.00410116,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-021,12,20260729_095507.jpg,21,4,0.00442843,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P2,image-0012-instance-022,12,20260729_095507.jpg,22,6,0.00321514,CONCAVE_VISIBLE_REGION_REVIEW|MULTISIDED_VISIBLE_REGION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION,Şekil veya görüntü sınırında kesilme fiziksel olarak yorumlanmalı; köşe sayısı tek başına hata değildir.,"Polygonun yalnızca görünen ön yüzü izlediğini, örtücü nesnede/görüntü kenarında durduğunu ve gizli geometri uydurmadığını doğrulayın.",
P3,image-0012-instance-023,12,20260729_095507.jpg,23,4,0.00367848,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-024,12,20260729_095507.jpg,24,4,0.00373637,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-025,12,20260729_095507.jpg,25,4,0.00358712,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-026,12,20260729_095507.jpg,26,4,0.00393474,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-027,12,20260729_095507.jpg,27,4,0.00369365,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-028,12,20260729_095507.jpg,28,4,0.00356932,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P2,image-0012-instance-029,12,20260729_095507.jpg,29,6,0.00299714,CONCAVE_VISIBLE_REGION_REVIEW|MULTISIDED_VISIBLE_REGION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION,Şekil veya görüntü sınırında kesilme fiziksel olarak yorumlanmalı; köşe sayısı tek başına hata değildir.,"Polygonun yalnızca görünen ön yüzü izlediğini, örtücü nesnede/görüntü kenarında durduğunu ve gizli geometri uydurmadığını doğrulayın.",
P3,image-0012-instance-030,12,20260729_095507.jpg,30,4,0.00371902,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P2,image-0012-instance-031,12,20260729_095507.jpg,31,6,0.00271278,CONCAVE_VISIBLE_REGION_REVIEW|MULTISIDED_VISIBLE_REGION_REVIEW|UNVERIFIED_HUMAN_ANNOTATION,Şekil veya görüntü sınırında kesilme fiziksel olarak yorumlanmalı; köşe sayısı tek başına hata değildir.,"Polygonun yalnızca görünen ön yüzü izlediğini, örtücü nesnede/görüntü kenarında durduğunu ve gizli geometri uydurmadığını doğrulayın.",
P3,image-0012-instance-032,12,20260729_095507.jpg,32,4,0.00556569,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-033,12,20260729_095507.jpg,33,4,0.00455012,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
P3,image-0012-instance-034,12,20260729_095507.jpg,34,4,0.00450993,UNVERIFIED_HUMAN_ANNOTATION,"Bu insan çizimi polygon, görünür ön yüz kurallarına göre henüz doğrulanmadı.","Ön yüz kapsamını, yan yüzlerin dışarıda kalmasını, gölge/örtüşme sınırını ve çizim hassasiyetini kontrol edip insan kararını kaydedin.",
